beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1403914,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,BURGLARY-MOTOR VEHICLE,Burglary-Motor Vehicle,10/13/14,07:00,10/13/14,04:30,10/14/14,07:36,0,Parking Structure,F,UNIVERSITY PARK CAMPUS,Oct
A,1404083,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,VEHICLE CODE,Hit & Run - Misdemeanor,10/22/14,08:00,10/22/14,16:45,10/22/14,16:49,0,Parking Structure,M,UNIVERSITY PARK CAMPUS,Oct
A,1404400,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$350 ,PROPERTY,Lost/Missing Property,11/10/14,10:00,11/10/14,10:10,11/10/14,19:12,0,Parking Structure,O,UNIVERSITY PARK CAMPUS,Nov
A,1404826,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,TRAFFIC,Altered Parking Permit,12/04/14,10:00,12/08/14,12:15,12/08/14,11:42,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Dec
A,1401466,JEFFERSON BUILDING,950,JEFFERSON BL,$0 ,SERVICE,Injury Response,04/16/14,11:00,04/16/14,11:20,04/16/14,11:02,0,Administration Building,I,UNIVERSITY PARK CAMPUS,Apr
A,1404733,JEFFERSON BUILDING,950,JEFFERSON BL,$0 ,PROPERTY,Lost/Missing Property,11/28/14,16:00,12/02/14,12:30,12/03/14,11:52,0,Administration Building,O,UNIVERSITY PARK CAMPUS,Dec
A,1404910,JEFFERSON BUILDING,950,JEFFERSON BL,$400 ,PROPERTY,Lost/Missing Property,12/15/14,13:10,12/15/14,13:20,12/15/14,16:26,0,Administration Building,O,UNIVERSITY PARK CAMPUS,Dec
A,1400809,JERRY & NANCY NEELY PETROLEUM & CHEMICAL ENGINEERI,923,BLOOM WK,$0 ,EH&S,"Smell of Smoke, Odor, Non-Fire",03/01/14,18:58,03/01/14,20:18,03/01/14,18:58,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1402283,JERRY & NANCY NEELY PETROLEUM & CHEMICAL ENGINEERI,923,BLOOM WK,$0 ,EH&S,Hazardous Materials,06/23/14,17:20,06/23/14,17:25,06/23/14,17:31,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1403926,JERRY & NANCY NEELY PETROLEUM & CHEMICAL ENGINEERI,923,BLOOM WK,$0 ,SERVICE,Injury Response,10/14/14,16:36,10/14/14,17:30,10/14/14,16:36,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1401750,JOHN G. BROOKS MEMORIAL PAVILION & DEDEAUX FIELD,1021,CHILDS WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,05/01/14,15:00,05/01/14,15:05,05/05/14,11:01,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,May
A,1400719,JOHN HUBBARD HALL,700,CHILDS WY,$0 ,DISTURBANCE,Disturbing The Peace,02/24/14,10:00,02/24/14,10:10,02/24/14,10:23,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1401383,JOHN HUBBARD HALL,700,CHILDS WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,04/11/14,15:30,04/11/14,15:35,04/11/14,15:38,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401795,JOHN HUBBARD HALL,700,CHILDS WY,$0 ,SERVICE,Suspicious Circumstances,05/08/14,09:15,05/08/14,10:15,05/08/14,09:13,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,May
A,1402459,JOHN HUBBARD HALL,700,CHILDS WY,$400 ,THEFT-PETTY,Theft Petty-Plain,07/11/14,09:30,07/11/14,17:00,07/11/14,17:13,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jul
A,1403136,JOHN HUBBARD HALL,700,CHILDS WY,$0 ,SERVICE,Injury Response,09/03/14,13:40,09/03/14,13:41,09/03/14,13:50,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1400544,JOHN MCKAY CENTER,940,35TH ST,$520 ,PROPERTY,Lost/Missing Property,02/13/14,09:40,02/13/14,10:05,02/13/14,13:06,0,Athletic Complex,O,UNIVERSITY PARK CAMPUS,Feb
A,1400825,JOHN MCKAY CENTER,940,35TH ST,$0 ,PROPERTY,Lost/Missing Property,03/03/14,14:10,03/03/14,16:00,03/03/14,16:01,0,Athletic Complex,O,UNIVERSITY PARK CAMPUS,Mar
A,1402308,JOHN MCKAY CENTER,940,35TH ST,$0 ,SERVICE,Suspicious Circumstances,06/25/14,15:00,06/25/14,16:30,06/25/14,15:45,0,Athletic Complex,O,UNIVERSITY PARK CAMPUS,Jun
A,1403764,JOHN MCKAY CENTER,940,35TH ST,$0 ,SERVICE,Injury Response,10/05/14,20:45,10/05/14,20:48,10/05/14,20:48,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Oct
A,1403872,JOHN MCKAY CENTER,940,35TH ST,$0 ,SERVICE,Injury Response,10/10/14,21:24,10/10/14,22:00,10/10/14,19:49,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Oct
A,1404102,JOHN MCKAY CENTER,940,35TH ST,$0 ,FIRE,Alarm Activation,10/23/14,16:00,10/23/14,16:20,10/23/14,15:55,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Oct
A,1404500,JOHN MCKAY CENTER,940,35TH ST,$0 ,SERVICE,Injury Response,11/16/14,15:21,11/16/14,15:22,11/16/14,15:25,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Nov
A,1404574,JOHN MCKAY CENTER,940,35TH ST,$0 ,SERVICE,Injury Response,11/21/14,13:05,11/21/14,13:10,11/21/14,13:11,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Nov
A,1402526,JOHN STAUFFER HALL OF SCIENCE,835,37TH ST,$999 ,THEFT-GRAND,Theft Grand-Plain,07/17/14,19:00,07/18/14,11:00,07/18/14,12:21,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jul
A,1403507,JOHN STAUFFER HALL OF SCIENCE,835,37TH ST,$0 ,SERVICE,Illness Response,09/23/14,20:00,01/01/00,00:00,09/23/14,19:58,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1400208,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$400 ,THEFT-PETTY,Theft Bicycle,01/21/14,12:00,01/21/14,12:50,01/21/14,20:46,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1400974,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$600 ,THEFT-PETTY,Theft Bicycle,03/13/14,10:00,03/13/14,11:30,03/14/14,12:43,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1402893,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,FIRE,Fire-Commercial,12/10/14,15:40,08/21/14,16:29,08/21/14,16:29,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1403550,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$50 ,THEFT-PETTY,Theft Petty-Plain,09/25/14,13:40,09/25/14,15:30,09/25/14,15:31,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1403659,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,SERVICE,Injury Response,09/30/14,11:00,09/30/14,11:01,09/30/14,11:13,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1404543,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,FIRE,Fire-Commercial,11/19/14,19:10,11/19/14,19:45,11/19/14,19:10,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1404699,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$375 ,THEFT-PETTY,Theft Bicycle,12/02/14,09:15,12/02/14,09:30,12/02/14,09:45,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Dec
A,1400439,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$25 ,PROPERTY,Recovered Property Without a Crime,02/05/14,15:30,02/05/14,16:30,02/05/14,19:23,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1402595,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,SERVICE,Injury Response,01/01/00,00:00,01/01/00,00:00,07/24/14,08:40,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1402830,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$135 ,THEFT-PETTY,Theft Petty-Plain,08/16/14,08:13,08/16/14,12:05,08/16/14,12:24,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1403815,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,SERVICE,Injury Response,10/08/14,15:40,10/08/14,15:50,10/08/14,15:45,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1404199,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$150 ,PROPERTY,Lost/Missing Property,10/25/14,08:30,10/25/14,15:00,10/28/14,19:19,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Oct
A,1404414,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,TRAFFIC,Traffic Collision Without Injuries,11/11/14,12:25,11/11/14,12:30,11/11/14,12:32,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1404922,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,THEFT-GRAND,Theft Grand-Plain,12/15/14,12:00,12/15/14,17:00,12/16/14,17:50,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Dec
A,1400185,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Welfare Check,01/19/14,08:30,01/19/14,08:40,01/19/14,08:28,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1400513,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered Property Without a Crime,02/10/14,22:16,02/10/14,22:16,02/10/14,22:31,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1401082,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,ADMINISTRATIVE,Report Voided,03/24/14,18:30,03/24/14,18:30,03/24/14,21:32,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1401085,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SEX OFFENSE,Assault With Intent to Commit Sex Offense,03/24/14,18:30,03/24/14,21:00,03/24/14,23:39,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Mar
A,1401194,KAPRIELIAN HALL,3620,VERMONT AV,$100 ,PROPERTY,Lost/Missing Property,03/31/14,12:15,03/31/14,17:30,03/31/14,17:55,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1401228,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,FIRE,Alarm Malicious,04/02/14,14:40,04/02/14,15:15,04/02/14,14:32,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401322,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Damaged Property,04/07/14,17:00,04/08/14,07:30,04/08/14,07:55,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401336,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Missing/Found Persons,02/26/14,08:00,04/08/14,13:25,04/08/14,13:25,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401475,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Illness Response,04/17/14,11:00,04/17/14,12:00,04/17/14,12:02,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401519,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered Property Without a Crime,04/21/14,18:30,04/21/14,18:50,04/21/14,19:08,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401829,KAPRIELIAN HALL,3620,VERMONT AV,$360 ,THEFT-PETTY,Theft Petty-Plain,05/10/14,07:55,05/10/14,10:30,05/10/14,13:37,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1402031,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Damaged Property,05/27/14,08:00,05/27/14,17:00,05/28/14,01:58,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1402317,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Illness Response,06/26/14,11:20,06/26/14,11:40,06/26/14,11:39,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1402588,KAPRIELIAN HALL,3620,VERMONT AV,$90 ,PROPERTY,Lost/Missing Property,07/23/14,20:00,07/23/14,20:10,07/23/14,20:10,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jul
A,1403117,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered Property Without a Crime,09/02/14,17:25,09/02/14,17:47,09/02/14,17:52,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1403145,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SEX OFFENSE,Sexual Battery,09/03/14,21:28,09/03/14,22:54,09/03/14,21:28,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Sep
A,1403259,KAPRIELIAN HALL,3620,VERMONT AV,$400 ,PROPERTY,Lost/Missing Property,09/08/14,11:55,09/08/14,12:05,09/10/14,13:22,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1403399,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,DISTURBANCE,Disturbing The Peace,09/17/14,18:45,09/17/14,20:30,09/17/14,20:10,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1403723,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,TRESPASS,Trespassing,10/02/14,19:03,10/02/14,19:03,10/02/14,19:03,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1404082,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered Property Without a Crime,10/22/14,16:00,10/22/14,16:09,10/22/14,16:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1401105,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,PROPERTY,Lost/Missing Property,03/22/14,15:30,03/24/14,15:00,03/25/14,15:55,0,Athletic Complex,O,UNIVERSITY PARK CAMPUS,Mar
A,1402401,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,SERVICE,Illness Response,07/26/14,11:30,07/26/14,11:40,07/06/14,11:40,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Jul
A,1402402,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,SERVICE,Illness Response,07/26/14,15:00,07/26/14,15:30,07/06/14,15:03,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Jul
A,1404658,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,FIRE,Alarm Malfunction,11/29/14,07:18,11/29/14,07:40,11/29/14,07:18,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Nov
A,1404752,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,FIRE,Alarm Malfunction,12/04/14,02:46,12/04/14,03:44,12/04/14,02:46,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Dec
A,1404253,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,EH&S,Hazardous Materials,10/31/14,15:55,10/31/14,20:40,10/31/14,16:00,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1404458,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,FIRE,Fire-Commercial,11/13/14,14:04,11/13/14,15:00,11/13/14,14:04,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1404723,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,EH&S,Gas Leak,12/02/14,19:00,12/02/14,19:10,12/02/14,19:02,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1405007,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,PROPERTY,Lost/Missing Property,12/18/14,11:11,12/18/14,17:00,12/24/14,08:42,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Dec
A,1400088,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,EH&S,"Smell of Smoke, Odor, Non-Fire",01/14/14,00:01,01/14/14,00:10,01/14/14,00:10,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1400242,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Welfare Check,01/23/14,21:58,01/24/14,01:21,01/23/14,21:58,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1400282,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$100 ,PROPERTY,Lost/Missing Property,01/24/14,19:45,01/24/14,20:00,01/26/14,14:25,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1400485,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,THEFT-PETTY,Theft Petty-Plain,02/07/14,11:30,02/07/14,14:00,02/08/14,19:05,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1400528,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Animal Control Problem,01/01/00,00:00,01/01/00,00:00,02/11/14,17:34,4,University Housing,O,UNIVERSITY PARK CAMPUS,Feb
A,1400591,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,VANDALISM,Vandalism-Misdemeanor,02/16/14,23:00,02/16/14,23:30,02/17/14,12:05,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1401215,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,04/01/14,21:00,04/01/14,21:20,04/01/14,21:20,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1401223,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Injury Response,04/02/14,10:50,04/02/14,11:05,04/02/14,11:05,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1401296,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Unlawful Possession of Alcohol,04/05/14,21:00,04/05/14,23:00,04/05/14,22:57,4,University Housing,M,UNIVERSITY PARK CAMPUS,Apr
A,1401495,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,04/19/14,04:30,04/19/14,04:45,04/19/14,04:36,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1401550,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,04/23/14,01:50,04/23/14,01:50,04/23/14,01:53,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1401567,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,FIRE,Alarm Malfunction,04/23/14,21:22,04/23/14,21:33,04/23/14,21:22,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1401824,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,05/10/14,12:00,05/10/14,01:00,05/10/14,00:45,4,University Housing,I,UNIVERSITY PARK CAMPUS,May
A,1402271,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,"$1,500 ",PROPERTY,Lost/Missing Property,06/18/14,17:00,06/20/14,17:00,06/22/14,15:18,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jun
A,1402328,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,06/26/14,00:44,06/27/14,01:17,06/27/14,00:44,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jun
A,1402569,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$500 ,PROPERTY,Lost/Missing Property,07/22/14,08:00,07/22/14,17:00,07/22/14,18:23,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jul
A,1402732,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,08/05/14,22:20,08/05/14,22:45,08/05/14,22:11,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1402884,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,08/21/14,03:00,08/21/14,03:30,08/21/14,03:00,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1403642,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$50 ,THEFT-PETTY,Theft Petty-Plain,09/28/14,22:00,09/29/14,10:00,09/29/14,18:52,4,University Housing,M,UNIVERSITY PARK CAMPUS,Sep
A,1404223,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,10/30/14,04:00,10/30/14,06:00,10/30/14,06:07,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1404346,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Injury Response,11/06/14,23:00,11/07/14,02:11,11/07/14,01:47,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1404623,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,11/24/14,06:00,11/25/14,05:22,11/25/14,05:22,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1404775,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Suspicious Circumstances,10/01/14,12:00,10/01/14,12:05,12/05/14,13:29,4,University Housing,O,UNIVERSITY PARK CAMPUS,Dec
A,1405002,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$185 ,THEFT-PETTY,Theft Petty-Plain,12/23/14,08:30,12/23/14,17:00,12/23/14,17:02,4,University Housing,M,UNIVERSITY PARK CAMPUS,Dec
A,1400102,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,HARASSMENT,Harassment,12/02/14,11:34,01/14/14,02:44,01/14/14,14:21,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1400132,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Injury Response,01/16/14,13:37,01/16/14,14:16,01/16/14,13:37,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1400157,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,TRAFFIC,Traffic Collision-Bicycle,01/17/14,13:00,10/17/14,13:05,01/17/14,13:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1400318,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,THEFT-PETTY,Theft Petty-Plain,01/10/14,00:01,01/12/14,00:01,01/29/14,13:24,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1400469,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$600 ,PROPERTY,Lost/Missing Property,02/04/14,17:55,02/04/14,18:55,02/07/14,15:27,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1400640,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Lost/Missing Property,02/14/14,12:00,02/19/14,18:30,02/19/14,18:40,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1400733,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,HARASSMENT,Harassment,02/20/14,08:18,02/20/14,08:18,02/25/14,10:55,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1400843,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,HARASSMENT,Harassment,03/03/14,14:17,03/03/14,14:17,03/04/14,16:48,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1401060,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered Property Without a Crime,03/13/14,18:00,03/22/14,10:13,03/22/14,10:13,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1401180,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$300 ,PROPERTY,Lost/Missing Property,03/27/14,16:00,03/27/14,18:00,03/30/14,18:32,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1401461,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered Property Without a Crime,04/15/14,22:20,04/15/14,23:00,04/15/14,23:22,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401523,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered Property Without a Crime,04/21/14,21:30,04/22/14,01:20,04/22/14,01:21,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401539,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Injury Response,04/22/14,15:20,04/22/14,15:45,04/22/14,15:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1401848,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,05/12/14,08:45,05/12/14,09:50,05/12/14,09:04,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1402153,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,ADMINISTRATIVE,Report Voided,06/10/14,11:57,06/10/14,13:08,06/10/14,11:52,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jun
A,1402154,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,06/10/14,11:57,06/10/14,13:08,06/10/14,11:52,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1402306,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$100 ,PROPERTY,Lost/Missing Property,06/25/14,08:30,06/25/14,17:00,06/25/14,17:30,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jun
A,1402643,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,FIRE,Alarm Accidental,07/28/14,19:20,07/28/14,19:54,07/28/14,19:17,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1402751,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$500 ,THEFT-PETTY,Theft Petty-Plain,08/07/14,16:53,08/07/14,16:53,08/07/14,16:53,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1402863,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,08/19/14,10:20,08/19/14,10:40,08/19/14,10:20,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
