beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1802414,JOHN STAUFFER HALL OF SCIENCE,835,37TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,06/18/18,09:00,06/18/18,18:30,06/19/18,20:10,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jun
A,1800505,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,"$1,500 ",THEFT-GRAND,Theft Grand-Plain,02/06/18,12:00,02/06/18,13:30,02/06/18,16:12,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Feb
A,1800554,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$125 ,THEFT-PETTY,Theft Petty-Plain,02/07/18,15:45,02/08/18,16:45,02/08/18,16:39,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800565,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$100 ,THEFT-PETTY,Theft Petty-Plain,02/09/18,12:00,02/09/18,13:55,02/09/18,14:32,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800629,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,THEFT-PETTY,Theft Petty-Plain,02/13/18,12:00,02/13/18,13:45,02/13/18,16:06,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800629,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,0,THEFT-GRAND,Theft Grand-Plain,02/13/18,12:00,02/13/18,13:45,02/13/18,16:06,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Feb
A,1800810,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$46 ,THEFT-PETTY,Theft Petty-Plain,02/22/18,08:30,02/22/18,09:50,02/22/18,10:39,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800939,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,TRESPASS,Trespassing,02/27/18,22:26,02/27/18,23:00,02/27/18,22:26,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800998,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$200 ,THEFT-PETTY,Theft Petty-Plain,03/02/18,08:35,03/02/18,09:30,03/02/18,09:55,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1801082,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$50 ,THEFT-PETTY,Theft Petty-Plain,03/07/18,14:00,03/07/18,14:35,03/07/18,15:52,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1801118,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$75 ,THEFT-PETTY,Theft Petty-Plain,03/07/18,13:55,03/07/18,14:50,03/09/18,13:08,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1803044,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,PROPERTY,Recovered/Impounded Bicycle,08/18/18,01:51,08/18/18,01:51,08/18/18,01:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1800371,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,SERVICE,Illness Response,01/30/18,14:50,01/30/18,14:55,01/30/18,14:55,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1801325,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,SERVICE,Suspicious Circumstances,03/26/18,09:48,03/26/18,10:16,03/26/18,09:48,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Mar
A,1802068,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,SERVICE,Injury Response,05/15/18,17:22,05/15/18,18:38,05/15/18,17:22,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1803257,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,PROPERTY,Recovered/Impounded Bicycle,08/30/18,17:00,08/30/18,18:00,08/30/18,00:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1803290,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,SERVICE,Illness Response,08/31/18,12:27,08/31/18,13:01,08/31/18,12:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1800119,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,WEAPONS,Possession of a Concealed Dirk or Dagger,01/14/18,17:49,01/14/18,20:20,01/14/18,17:49,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1800127,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered/Impounded Bicycle,01/15/18,10:32,01/15/18,10:32,01/15/18,10:32,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1800226,KAPRIELIAN HALL,3620,VERMONT AV,$100 ,THEFT-PETTY,Theft Petty-Plain,01/17/18,13:00,01/17/18,13:05,01/22/18,15:18,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1800376,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Injury Response,01/30/18,16:50,01/30/18,17:42,01/30/18,16:50,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1800398,KAPRIELIAN HALL,3620,VERMONT AV,$70 ,THEFT-PETTY,Theft Petty-Plain,01/31/18,13:11,01/31/18,13:17,01/31/18,13:11,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1800641,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered/Impounded Bicycle,02/14/18,12:19,02/14/18,13:01,02/14/18,12:19,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1800650,KAPRIELIAN HALL,3620,VERMONT AV,0,THEFT-PETTY,Theft Bicycle,02/14/18,12:00,02/14/18,13:50,02/14/18,16:12,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800783,KAPRIELIAN HALL,3620,VERMONT AV,0,SERVICE,Suspicious Circumstances,02/20/18,18:40,02/20/18,18:40,02/21/18,08:54,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1800787,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered/Impounded Bicycle,02/21/18,11:11,02/21/18,11:12,02/21/18,11:11,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1800853,KAPRIELIAN HALL,3620,VERMONT AV,"$1,093 ",PROPERTY,Recovered Property Without a Crime,02/23/18,18:15,02/23/18,18:30,02/23/18,21:54,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1801482,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,DISORDERLY CONDUCT,"Prowling, Loitering",04/03/18,19:36,04/03/18,21:57,04/03/18,19:36,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1801510,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered/Impounded Bicycle,04/05/18,06:07,04/05/18,06:07,04/05/18,06:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1801582,KAPRIELIAN HALL,3620,VERMONT AV,"$3,000 ",THEFT-GRAND,Theft Grand-Plain,03/20/18,17:55,03/20/18,18:00,04/09/18,20:10,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Apr
A,1801896,KAPRIELIAN HALL,3620,VERMONT AV,"$1,000 ",THEFT-GRAND,Theft Grand-Plain,05/01/18,15:43,05/01/18,16:48,05/01/18,15:43,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,May
A,1801952,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered/Impounded Bicycle,05/04/18,23:00,05/04/18,23:10,05/04/18,23:28,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1802027,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered Property Without a Crime,05/11/18,15:30,05/11/18,15:53,05/11/18,15:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1802198,KAPRIELIAN HALL,3620,VERMONT AV,0,BURGLARY,Burglary-Commercial,05/27/18,18:09,05/27/18,21:59,05/27/18,18:09,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,May
A,1802471,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,EH&S,Water Leak,06/25/18,14:53,06/25/18,15:51,06/25/18,14:53,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1802595,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Illness Response,07/08/18,15:47,07/08/18,16:41,07/08/18,15:47,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1802868,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered/Impounded Bicycle,08/03/18,04:35,08/03/18,04:36,08/03/18,04:35,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1803332,KAPRIELIAN HALL,3620,VERMONT AV,$70 ,THEFT-PETTY,Theft Bicycle,09/02/18,10:00,09/02/18,11:40,09/02/18,11:47,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1803523,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered/Impounded Bicycle,09/14/18,01:36,09/14/18,01:37,09/14/18,01:36,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1800695,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,"$1,170 ",THEFT-GRAND,Theft Grand-Plain,02/16/18,18:45,02/16/18,18:50,02/17/18,07:29,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Feb
A,1801585,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,FIRE,Alarm Activation,04/10/18,04:59,04/10/18,05:21,04/10/18,04:59,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Apr
A,1802398,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,TRESPASS,Trespassing,06/14/18,17:32,06/14/18,18:03,06/14/18,17:32,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Jun
A,1800358,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,EH&S,Water Leak,01/29/18,18:11,01/29/18,19:38,01/29/18,18:11,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1801052,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,0,SERVICE,Injury Response,03/05/18,14:55,03/05/18,15:00,03/05/18,15:00,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1801429,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,0,FIRE,Alarm Malicious,03/31/18,02:22,03/31/18,02:50,03/31/18,02:22,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1802324,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,0,SERVICE,Injury Response,06/12/18,11:48,06/12/18,12:21,06/12/18,11:48,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1803393,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,TRAFFIC,Traffic Collision With Injuries,09/05/18,11:47,09/05/18,12:38,09/05/18,11:47,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1800075,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Drunk In Public,01/10/18,23:48,01/11/18,01:12,01/10/18,23:48,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
A,1800145,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Injury Response,01/16/18,16:48,01/16/18,17:25,01/16/18,16:48,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1800460,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,02/04/18,02:18,02/04/18,02:55,02/04/18,02:18,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1801107,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Welfare Check,03/08/18,23:53,03/09/18,01:02,03/08/18,23:53,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1801313,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Drunk In Public,03/25/18,00:58,03/25/18,05:54,03/25/18,00:58,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
A,1801731,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Welfare Check,04/20/18,02:00,04/20/18,20:01,04/20/18,17:47,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1801752,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,FIRE,Alarm Malfunction,04/21/18,23:03,04/22/18,00:03,04/21/18,23:03,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1801754,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,"$2,650 ",TRAFFIC,Traffic Collision With Injuries,04/21/18,23:11,04/22/18,00:35,04/21/18,23:11,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1801906,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,THEFT-GRAND,Theft Bicycle,04/29/18,09:00,05/02/18,08:00,05/02/18,11:54,4,University Housing,F,UNIVERSITY PARK CAMPUS,May
A,1801990,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,THEFT-PETTY,Theft Bicycle,05/01/18,20:00,05/06/18,19:00,05/07/18,15:54,4,University Housing,M,UNIVERSITY PARK CAMPUS,May
A,1802018,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Injury Response,05/10/18,19:08,05/10/18,22:51,05/10/18,19:08,4,University Housing,I,UNIVERSITY PARK CAMPUS,May
A,1802073,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,PROPERTY,Recovered/Impounded Bicycle,05/16/18,02:52,05/16/18,02:52,05/16/18,02:52,4,University Housing,I,UNIVERSITY PARK CAMPUS,May
A,1802765,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Welfare Check,07/24/18,21:43,07/25/18,01:03,07/24/18,21:43,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1802988,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,FIRE,Alarm Activation,08/14/18,12:16,08/14/18,12:51,08/14/18,12:16,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1803015,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Injury Response,08/15/18,22:17,08/15/18,22:49,08/15/18,22:17,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1803033,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,08/17/18,09:38,08/17/18,09:58,08/17/18,09:38,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1803340,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/03/18,00:42,09/03/18,01:43,09/03/18,00:42,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1803377,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Person Stuck In Elevator,09/04/18,16:17,09/04/18,17:08,09/04/18,16:17,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1803461,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$230 ,THEFT-PETTY,Theft Bicycle,09/10/18,20:00,09/11/18,08:00,09/11/18,13:14,4,University Housing,M,UNIVERSITY PARK CAMPUS,Sep
A,1803553,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/15/18,03:00,09/15/18,03:34,09/15/18,03:00,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1800030,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$200 ,THEFT-PETTY,Theft Bicycle,01/05/18,08:30,01/05/18,12:00,01/05/18,13:06,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1800130,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,01/15/18,10:55,01/15/18,11:00,01/15/18,10:55,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1800141,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$800 ,THEFT-PETTY,Theft Petty-Plain,01/16/18,12:35,01/16/18,12:50,01/16/18,12:35,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1800431,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,VANDALISM,Vandalism-Misdemeanor,02/02/18,07:54,02/02/18,08:05,02/02/18,07:54,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800453,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Suspicious Circumstances,02/03/18,12:33,02/03/18,12:34,02/03/18,12:33,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1800463,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,EH&S,Water Leak,02/03/18,11:21,02/04/18,14:22,02/03/18,11:21,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1800467,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,"$4,018 ",EH&S,Water Leak,02/04/18,15:53,02/04/18,17:00,02/04/18,15:53,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1800513,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$250 ,THEFT-PETTY,Theft Bicycle,02/06/18,19:23,02/06/18,20:38,02/06/18,19:23,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800526,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,02/07/18,13:30,02/07/18,13:45,02/07/18,13:45,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1800592,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Suspicious Circumstances,02/11/18,22:26,02/11/18,23:15,02/11/18,22:26,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1800609,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$250 ,THEFT-PETTY,Theft Bicycle,02/12/18,10:49,02/12/18,10:50,02/12/18,10:49,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1800735,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,02/19/18,17:31,02/19/18,17:33,02/19/18,17:31,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1800782,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,02/21/18,08:47,02/21/18,09:19,02/21/18,08:47,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1801010,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,03/02/18,18:50,03/02/18,18:52,03/02/18,18:50,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1801022,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,03/03/18,10:29,03/03/18,11:08,03/03/18,10:29,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1801047,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,03/05/18,10:31,03/05/18,11:25,03/05/18,10:31,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1801146,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,THEFT-PETTY,Theft Bicycle,03/11/18,16:35,03/11/18,21:16,03/11/18,21:33,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1801366,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$200 ,THEFT-PETTY,Theft Bicycle,03/09/18,15:00,03/19/18,09:30,03/28/18,14:28,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1801506,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,04/05/18,06:05,04/05/18,06:05,04/05/18,06:05,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1801556,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,FIRE,Alarm Activation,04/07/18,12:07,04/07/18,12:28,04/07/18,12:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1801572,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,VANDALISM,Vandalism-Misdemeanor,04/06/18,19:00,04/07/18,10:30,04/09/18,09:08,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1801622,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,WARRANT,Warrant Arrest,04/12/18,07:47,04/12/18,12:11,04/12/18,07:47,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1801920,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,THEFT-PETTY,Theft Bicycle,04/21/18,16:00,04/23/18,16:00,05/03/18,12:44,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1802109,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Injury Response,05/19/18,15:24,05/19/18,15:46,05/19/18,15:24,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1802487,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Injury Response,06/27/18,13:52,06/27/18,14:34,06/27/18,13:52,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1802505,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,ASSAULT,Assault-Other Dangerous Weapon,06/28/18,16:38,06/28/18,17:46,06/28/18,16:38,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jun
A,1802530,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$200 ,THEFT-PETTY,Theft Petty-Plain,06/30/18,11:00,06/30/18,11:55,07/01/18,09:01,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jul
A,1802962,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$103 ,THEFT-PETTY,Theft Bicycle,08/11/18,19:18,08/11/18,19:50,08/11/18,19:18,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1803026,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Injury Response,08/16/18,16:15,08/16/18,16:38,08/16/18,16:15,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1803030,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered/Impounded Bicycle,08/17/18,01:24,08/17/18,01:30,08/17/18,01:24,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1803053,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,ALCOHOL,Drunk In Public,08/18/18,20:33,08/18/18,23:01,08/18/18,20:33,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1803184,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$299 ,THEFT-PETTY,Theft Bicycle,08/24/18,12:00,08/25/18,16:00,08/25/18,20:08,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1803484,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,DISTURBANCE,Disturbing The Peace,09/12/18,17:04,09/12/18,18:06,09/12/18,17:04,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1800159,MARKS TENNIS STADIUM COURT AREA,1075,CHILDS WY,$0 ,SERVICE,Illness Response,01/17/18,11:47,01/17/18,12:12,01/17/18,11:47,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Jan
A,1800557,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,NARCOTICS,Possession of a Controlled Substance,02/08/18,21:13,02/08/18,21:56,02/08/18,21:13,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1801237,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,SERVICE,Illness Response,03/20/18,15:55,03/20/18,16:52,03/20/18,15:55,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1802341,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,THEFT-GRAND,Theft Grand-Plain,11/09/15,12:00,06/13/18,13:15,06/13/18,14:55,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jun
A,1803395,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,PROPERTY,Lost/Missing Property,09/05/18,13:46,09/05/18,14:48,09/05/18,13:46,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1803470,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,SERVICE,Injury Response,09/11/18,21:53,09/11/18,22:40,09/11/18,21:53,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1800989,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,ALCOHOL,Unlawful Possession of Alcohol,03/02/18,00:40,03/02/18,00:40,03/02/18,00:40,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
A,1801214,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,03/18/18,12:56,03/18/18,13:57,03/18/18,12:56,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1801501,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,"$1,070 ",PROPERTY,Recovered Property Without a Crime,04/04/18,20:45,04/04/18,21:30,04/04/18,21:53,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1803031,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,SERVICE,Illness Response,08/17/18,01:59,08/17/18,02:33,08/17/18,01:59,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1800492,MCCARTHY QUAD,,,$0 ,THEFT-PETTY,Theft Petty-Plain,02/03/18,19:30,02/05/18,19:30,02/05/18,16:11,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Feb
