beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1200422,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$112 ,PROPERTY,Lost/Missing Property,01/29/12,19:00,01/30/12,09:15,01/31/12,14:08,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1200707,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,NARCOTICS,Possession of a Controlled Substance,02/17/12,21:00,02/17/12,22:14,02/17/12,21:12,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1200957,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Injury Response,03/06/12,21:00,03/06/12,21:04,03/06/12,21:04,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1201034,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$100 ,PROPERTY,Lost/Missing Property,03/14/12,17:15,03/14/12,18:20,03/14/12,21:12,4,University Housing,O,UNIVERSITY PARK CAMPUS,Mar
A,1201286,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$300 ,PROPERTY,Lost/Missing Property,03/31/12,02:00,03/31/12,11:00,04/01/12,13:51,4,University Housing,O,UNIVERSITY PARK CAMPUS,Apr
A,1201293,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,DISTURBANCE,Disturbing The Peace,03/17/12,12:30,03/17/12,01:00,04/02/12,10:24,4,University Housing,M,UNIVERSITY PARK CAMPUS,Apr
A,1201865,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$120 ,THEFT-PETTY,Theft Petty-Plain,05/12/12,15:15,05/12/12,15:15,05/12/12,15:15,4,University Housing,M,UNIVERSITY PARK CAMPUS,May
A,1202378,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,07/08/12,23:10,07/08/12,23:10,07/08/12,23:14,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1202464,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$65 ,PROPERTY,Lost/Missing Property,07/18/12,08:30,07/18/12,16:20,07/18/12,21:53,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jul
A,1203004,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Person Stuck In Elevator,09/03/12,12:23,09/03/12,12:23,09/03/12,12:23,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1203017,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/04/12,02:29,09/04/12,02:56,09/04/12,02:29,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1203027,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ADMINISTRATIVE,Report Voided,01/01/00,00:00,01/01/00,00:00,09/04/12,12:26,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203032,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$250 ,PROPERTY,Lost/Missing Property,08/31/12,17:00,09/02/12,09:00,09/04/12,16:47,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203078,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$500 ,PROPERTY,Lost/Missing Property,09/03/12,18:15,09/04/12,21:00,09/05/12,09:33,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203099,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$300 ,PROPERTY,Lost/Missing Property,09/02/12,14:00,09/05/12,10:00,09/06/12,12:10,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203184,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$125 ,PROPERTY,Lost/Missing Property,09/09/12,18:00,09/10/12,08:00,09/10/12,13:35,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203428,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,EH&S,"Smell of Smoke, Odor, Non-Fire",09/22/12,17:08,09/22/12,17:23,09/22/12,17:09,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1203437,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$100 ,PROPERTY,Lost/Missing Property,09/21/12,13:00,09/23/12,10:15,09/23/12,11:33,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203483,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,HARASSMENT,Harassment,09/25/12,08:25,09/28/12,08:27,09/25/12,08:39,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1203542,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Suspicious Circumstances,09/27/12,21:00,09/27/12,21:30,09/27/12,21:03,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203590,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,PROPERTY,Lost/Missing Property,09/28/12,22:30,09/30/12,09:30,09/30/12,13:54,4,University Housing,O,UNIVERSITY PARK CAMPUS,Sep
A,1203662,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ADMINISTRATIVE,Report Voided,01/01/00,00:00,01/01/00,00:00,10/04/12,19:14,4,University Housing,O,UNIVERSITY PARK CAMPUS,Oct
A,1203703,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,"$5,583 ",BURGLARY,Burglary-Hot Prowl,10/06/12,03:51,10/06/12,04:53,10/06/12,08:31,4,University Housing,F,UNIVERSITY PARK CAMPUS,Oct
A,1203799,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,200,PROPERTY,Lost/Missing Property,09/28/12,12:00,10/01/12,09:45,10/12/12,08:47,4,University Housing,O,UNIVERSITY PARK CAMPUS,Oct
A,1203969,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,DOMESTIC VIOLENCE,Willfull Infliction of Corporal Injury,10/20/12,15:45,10/20/12,15:45,10/20/12,15:44,4,University Housing,F,UNIVERSITY PARK CAMPUS,Oct
A,1203998,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,10/21/12,22:00,10/21/12,22:36,10/21/12,22:04,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1204149,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$800 ,THEFT-PETTY,Theft Petty-Plain,10/26/12,15:30,10/28/12,11:00,10/28/12,12:08,4,University Housing,M,UNIVERSITY PARK CAMPUS,Oct
A,1204189,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,PROPERTY,Recovered Property Without a Crime,10/30/12,02:11,10/30/12,02:11,10/30/12,02:11,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1204193,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,BATTERY,Battery,10/30/12,16:25,10/30/12,16:25,10/30/12,16:21,4,University Housing,M,UNIVERSITY PARK CAMPUS,Oct
A,1204220,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ADMINISTRATIVE,Report Voided,10/31/12,23:34,10/31/12,23:34,10/31/12,23:32,4,University Housing,O,UNIVERSITY PARK CAMPUS,Oct
A,1204242,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,11/02/12,00:15,11/02/12,01:05,11/02/12,01:07,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1204256,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$30 ,PROPERTY,Lost/Missing Property,11/01/12,14:30,11/01/12,21:15,11/02/12,18:34,4,University Housing,O,UNIVERSITY PARK CAMPUS,Nov
A,1204271,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,11/03/12,02:30,11/03/12,03:15,11/03/12,02:44,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1204295,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,11/03/12,22:50,11/03/12,23:50,11/03/12,22:55,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1204332,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,11/06/12,06:47,11/06/12,07:09,11/06/12,06:39,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1204359,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$100 ,PROPERTY,Lost/Missing Property,10/26/12,12:00,10/28/12,19:00,11/06/12,13:09,4,University Housing,O,UNIVERSITY PARK CAMPUS,Nov
A,1204429,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,11/10/12,17:21,11/10/12,17:21,11/10/12,17:21,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1204820,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,12/05/12,00:45,12/05/12,01:15,12/05/12,01:15,4,University Housing,I,UNIVERSITY PARK CAMPUS,Dec
A,1204942,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Suspicious Circumstances,12/11/12,15:10,12/11/12,15:30,12/11/12,16:31,4,University Housing,O,UNIVERSITY PARK CAMPUS,Dec
A,1200065,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$41 ,THEFT-PETTY,Theft Petty-Plain,01/09/12,19:00,01/09/12,22:00,01/10/12,09:44,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jan
A,1200138,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered Property Without a Crime,01/13/12,20:00,01/14/12,08:45,01/14/12,08:30,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1200199,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$230 ,PROPERTY,Lost/Missing Property,01/11/12,17:00,01/16/12,10:00,01/18/12,22:50,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1200300,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Suspicious Circumstances,01/24/12,11:00,01/24/12,11:10,01/24/12,13:52,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1200439,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,02/01/12,15:06,02/01/12,15:28,02/01/12,15:06,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1200586,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$150 ,SERVICE,Suspicious Circumstances,02/09/12,21:00,02/10/12,09:30,02/10/12,11:18,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1200705,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Suspicious Circumstances,02/17/12,16:40,02/17/12,19:30,02/17/12,17:28,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1200800,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,"$1,100 ",PROPERTY,Lost/Missing Property,02/22/12,13:00,02/23/12,19:00,02/25/12,13:58,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1200803,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$900 ,THEFT-PETTY,Theft Petty-Plain,02/25/12,19:50,02/25/12,19:50,02/25/12,20:11,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1200810,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Suspicious Circumstances,11/01/11,08:00,02/26/12,19:00,02/26/12,14:54,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1201037,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,THEFT-GRAND,Theft Grand-Plain,03/15/12,11:55,03/15/12,12:00,03/15/12,12:03,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Mar
A,1201125,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,THEFT-PETTY,Theft Petty-Plain,03/10/12,17:15,03/22/12,10:00,03/22/12,10:20,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1201342,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,THEFT-GRAND,Theft Grand-Plain,04/04/12,15:00,04/04/12,22:30,04/05/12,08:46,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Apr
A,1201481,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Damaged Property,04/16/12,09:55,04/16/12,11:15,04/16/12,11:14,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1201808,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$105 ,PROPERTY,Lost/Missing Property,05/07/12,08:00,05/07/12,10:00,05/07/12,10:18,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,May
A,1201817,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$40 ,PROPERTY,Lost/Missing Property,05/04/12,12:00,05/04/12,12:00,05/07/12,20:09,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,May
A,1202533,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,07/26/12,21:05,07/26/12,22:13,07/26/12,21:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1202891,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,"$1,316 ",THEFT-GRAND,Theft Grand-Plain,08/29/12,10:05,08/29/12,10:10,08/28/12,14:07,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Aug
A,1202938,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,08/30/12,19:39,08/30/12,19:39,08/30/12,19:39,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1202977,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/01/12,16:43,09/01/12,17:00,09/01/12,15:34,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1203097,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,40,THEFT-PETTY,Theft Petty-Plain,09/05/12,20:00,09/05/12,23:00,09/06/12,11:14,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1203111,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$650 ,PROPERTY,Lost/Missing Property,09/06/12,20:00,09/06/12,20:05,09/06/12,20:20,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1203175,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,TRESPASS,Trespassing,09/10/12,08:55,09/10/12,08:57,09/10/12,08:58,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1203266,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,0,SERVICE,Aid Other Department,09/14/12,11:55,09/14/12,13:39,09/14/12,12:52,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1203279,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$211 ,PROPERTY,Lost/Missing Property,09/14/12,10:50,09/15/12,09:30,09/15/12,13:17,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1203280,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Injury Response,09/15/12,09:21,09/15/12,09:48,09/15/12,09:21,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1203358,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$145 ,PROPERTY,Lost/Missing Property,09/19/12,10:00,09/19/12,14:40,09/19/12,14:00,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1203429,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$50 ,PROPERTY,Lost/Missing Property,09/22/12,13:45,09/22/12,18:30,09/22/12,22:27,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1203533,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Lost/Missing Property,09/25/12,12:00,09/25/12,19:00,09/27/12,12:47,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1203617,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Injury Response,12/02/12,10:50,10/02/12,10:53,10/02/12,10:53,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1203628,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$300 ,THEFT-PETTY,Theft Petty-Plain,10/02/12,15:30,10/02/12,16:30,10/02/12,22:22,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1203658,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,10/04/12,14:15,10/04/12,14:30,10/04/12,14:11,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1203858,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,10/15/12,11:00,10/15/12,11:35,10/15/12,11:35,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1203970,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,OBSCENE ACTIVITY,Lewd Conduct,10/20/12,14:45,10/20/12,14:55,10/20/12,14:55,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1204032,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$500 ,PROPERTY,Lost/Missing Property,10/23/12,09:00,10/23/12,11:00,10/23/12,14:13,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Oct
A,1204113,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,SERVICE,Illness Response,10/26/12,11:13,10/26/12,11:13,10/26/12,11:13,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Oct
A,1204313,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,"$1,500 ",THEFT-GRAND,Theft Grand-Plain,11/04/12,16:15,11/04/12,16:15,11/04/12,16:38,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Nov
A,1204573,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$150 ,PROPERTY,Lost/Missing Property,11/18/12,10:50,11/18/12,11:00,11/18/12,12:01,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Nov
A,1204606,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,"$1,050 ",THEFT-GRAND,Theft Grand-Plain,11/07/12,18:00,11/20/12,10:30,11/20/12,12:02,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Nov
A,1204833,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$500 ,THEFT-PETTY,Theft Petty-Plain,12/05/12,12:00,12/05/12,12:50,12/05/12,13:26,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Dec
A,1204970,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Lost/Missing Property,12/04/12,15:20,12/04/12,15:30,12/13/12,16:21,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Dec
A,1204975,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,PROPERTY,Recovered Property Without a Crime,12/13/12,21:15,12/13/12,21:30,12/13/12,21:27,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1205080,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,WARRANT,Warrant Arrest,12/24/12,13:52,12/24/12,13:52,12/24/12,13:52,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Dec
A,1205095,MARK TAPER HALL OF HUMANITIES,3501,TROUSDALE PK,$0 ,EH&S,Water Leak,12/27/12,07:15,12/27/12,07:45,12/27/12,07:23,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1200784,MARKS TENNIS STADIUM COURT AREA,1075,CHILDS WY,$550 ,THEFT-PETTY,Theft Petty-Plain,02/24/12,13:00,02/24/12,13:15,02/24/12,13:49,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Feb
A,1205110,MARKS TENNIS STADIUM COURT AREA,1075,CHILDS WY,$0 ,PROPERTY,Damaged Property,12/30/12,11:40,12/30/12,12:00,12/30/12,23:51,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Dec
A,1200105,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,SERVICE,Suspicious Circumstances,01/11/12,13:24,01/11/12,17:55,01/11/12,17:19,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1200890,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,VANDALISM,Vandalism-Misdemeanor,03/01/12,00:00,03/02/12,09:30,03/02/12,09:43,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1201055,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,WEAPONS,Possession of a Concealed Firearm,03/16/12,11:10,03/16/12,11:30,03/16/12,11:11,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Mar
A,1201288,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,HARASSMENT,Harassment,03/07/12,00:00,04/01/12,14:24,04/01/12,14:24,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1201303,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,300,THEFT-GRAND,Receiving Stolen Property,04/02/12,11:29,04/02/12,11:29,04/02/12,11:29,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Apr
A,1201496,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,250,PROPERTY,Lost/Missing Property,04/14/12,14:00,04/16/12,18:00,04/17/12,10:16,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Apr
A,1201587,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,0,PROPERTY,Damaged Property,04/21/12,17:30,04/22/12,06:00,04/23/12,08:47,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1202330,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$850 ,THEFT-PETTY,Theft Petty-Plain,04/26/12,15:25,04/26/12,15:30,07/02/12,17:00,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jul
A,1203108,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,THEFT-GRAND,Theft Grand-Plain,09/06/12,15:30,09/06/12,15:45,09/06/12,16:12,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Sep
A,1203608,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$600 ,THEFT-PETTY,Theft Petty-Plain,10/01/12,14:00,10/01/12,14:00,10/01/12,15:29,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1204442,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$13 ,PROPERTY,Recovered Property Without a Crime,11/11/12,01:20,11/11/12,01:45,11/11/12,19:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1204705,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,SERVICE,Illness Response,11/27/12,18:36,11/27/12,18:39,11/27/12,18:36,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1205039,MAY ORMEROD HARRIS HALL QUINN WING & FISHER GALLER,823-29,EXPOSITION BL,$0 ,SERVICE,Maintenance Request (Non-Lighting),12/19/12,09:22,12/19/12,09:35,12/19/12,09:22,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Dec
A,1200719,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,NARCOTICS,Possession of a Controlled Substance,02/19/12,00:56,02/19/12,01:07,02/19/12,00:56,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1201364,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,NARCOTICS,Possession of a Controlled Substance,04/07/12,02:10,04/07/12,02:55,04/07/12,02:13,4,University Housing,M,UNIVERSITY PARK CAMPUS,Apr
A,1201581,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,SERVICE,Suspicious Circumstances,04/22/12,15:10,04/22/12,17:52,04/22/12,15:20,4,University Housing,O,UNIVERSITY PARK CAMPUS,Apr
A,1201633,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$150 ,THEFT-PETTY,Theft Petty-Plain,04/26/12,08:00,04/26/12,08:05,04/26/12,07:35,4,University Housing,M,UNIVERSITY PARK CAMPUS,Apr
A,1201641,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,BURGLARY,Burglary-Hot Prowl,04/26/12,13:15,04/26/12,13:40,04/26/12,13:37,4,University Housing,F,UNIVERSITY PARK CAMPUS,Apr
A,1202807,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,08/23/12,20:30,08/23/12,23:38,08/23/12,22:36,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1203732,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,SERVICE,Welfare Check,10/10/12,00:00,01/01/00,00:00,10/08/12,09:45,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1204108,MAY ORMEROD HARRIS RESIDENCE HALL,634,34TH ST,$0 ,VANDALISM,Vandalism-Misdemeanor,10/26/12,03:30,10/26/12,03:30,10/26/12,03:58,4,University Housing,M,UNIVERSITY PARK CAMPUS,Oct
A,1201403,MCCARTHY QUAD,,,$0 ,SEX OFFENSE,Sexual Battery,04/07/12,22:45,04/07/12,22:45,04/09/12,14:51,0,Street Intersection,F,UNIVERSITY PARK CAMPUS,Apr
A,1201579,MCCARTHY QUAD,,,$120 ,THEFT-PETTY,Theft Petty-Plain,04/22/12,15:02,04/22/12,15:02,04/22/12,15:00,0,Street Intersection,M,UNIVERSITY PARK CAMPUS,Apr
A,1201928,MCCARTHY QUAD,,,$0 ,THEFT-GRAND,Theft Grand-Plain,05/18/12,20:30,05/18/12,22:00,05/19/12,07:47,0,Street Intersection,F,UNIVERSITY PARK CAMPUS,May
