beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1300276,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,VANDALISM,Vandalism-Misdemeanor,01/22/13,22:00,01/22/13,22:00,01/22/13,22:48,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
A,1300277,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$120 ,PROPERTY,Lost/Missing Property,12/15/12,12:00,12/19/12,12:00,01/22/13,23:55,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1300339,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,BURGLARY,Burglary-Hot Prowl,01/26/13,02:10,01/26/13,08:00,01/26/13,07:35,4,University Housing,F,UNIVERSITY PARK CAMPUS,Jan
A,1300443,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,OFFICER STATUS,Special Detail,01/31/13,22:57,01/31/13,23:30,01/31/13,22:57,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1300591,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Drunk In Public,02/09/13,22:08,02/09/13,22:30,02/09/13,22:08,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1300612,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$125 ,PROPERTY,Lost/Missing Property,01/10/13,11:00,01/11/13,11:00,02/11/13,13:27,4,University Housing,O,UNIVERSITY PARK CAMPUS,Feb
A,1300983,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$189 ,PROPERTY,Lost/Missing Property,03/04/13,13:35,03/04/13,22:00,03/05/13,14:12,4,University Housing,O,UNIVERSITY PARK CAMPUS,Mar
A,1301097,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$400 ,THEFT-PETTY,Theft Petty-Plain,03/12/13,08:00,03/12/13,08:00,03/12/13,12:25,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
A,1301123,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Injury Response,03/12/13,22:00,03/12/13,22:05,03/13/13,17:55,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1301448,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,04/07/13,01:30,04/07/13,02:12,04/07/13,01:30,4,University Housing,I,UNIVERSITY PARK CAMPUS,Apr
A,1302370,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,06/14/13,00:30,06/14/13,07:00,06/14/13,08:56,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jun
A,1302415,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$150 ,PROPERTY,Lost/Missing Property,06/14/13,17:00,06/14/13,18:30,06/19/13,09:47,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jun
A,1302710,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Illness Response,07/13/13,21:00,07/14/13,02:30,07/14/13,02:44,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1302714,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$240 ,THEFT-PETTY,Theft Petty-Plain,07/13/13,18:50,07/14/13,07:00,07/14/13,19:22,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jul
A,1302731,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Illness Response,07/12/13,12:00,07/16/13,22:15,07/16/13,22:04,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1302762,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Injury Response,07/18/13,20:00,07/18/13,20:15,07/18/13,20:08,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1302782,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Injury Response,07/19/13,23:35,07/19/13,23:50,07/19/13,23:38,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1302862,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Illness Response,07/27/13,20:00,07/27/13,20:00,07/27/13,20:00,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jul
A,1302930,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Injury Response,08/03/13,11:28,08/03/13,11:47,08/03/13,11:28,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1303134,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,08/22/13,00:05,08/22/13,00:12,08/22/13,00:12,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1303199,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,01/01/00,00:00,01/01/00,00:00,08/26/13,01:13,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1303328,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/02/13,22:45,09/02/13,23:09,09/02/13,23:09,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303329,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/02/13,23:00,09/02/13,23:18,09/02/13,23:18,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303368,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,09/04/13,22:00,09/04/13,22:00,09/04/13,22:50,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303429,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/07/13,18:40,09/07/13,18:41,09/07/13,18:34,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303603,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$75 ,THEFT-PETTY,Theft Petty-Plain,09/14/13,16:00,09/14/13,18:00,09/15/13,22:50,4,University Housing,M,UNIVERSITY PARK CAMPUS,Sep
A,1303744,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,09/21/13,17:05,09/21/13,17:05,09/21/13,19:10,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303899,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Drunk In Public,10/02/13,02:45,10/02/13,03:03,10/02/13,02:42,4,University Housing,M,UNIVERSITY PARK CAMPUS,Oct
A,1303913,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Suspicious Circumstances,10/02/13,11:00,10/02/13,11:00,10/02/13,15:16,4,University Housing,O,UNIVERSITY PARK CAMPUS,Oct
A,1303932,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,10/04/13,00:15,10/04/13,00:50,10/04/13,00:31,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1303933,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,10/04/13,01:20,10/04/13,01:50,10/04/13,01:30,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304056,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,EH&S,"Smell of Smoke, Odor, Non-Fire",10/10/13,22:25,10/10/13,22:35,10/10/13,22:30,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304150,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,FIRE,Alarm Accidental,10/14/13,23:05,10/14/13,00:55,10/14/13,23:07,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304337,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,10/25/13,03:15,10/25/13,04:00,10/25/13,03:28,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304375,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,10/26/13,10:30,10/27/13,03:10,10/27/13,02:37,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304743,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Illness Response,11/16/13,00:30,11/16/13,00:30,11/16/13,00:51,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1304779,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,SERVICE,Illness Response,11/17/13,07:48,11/17/13,07:48,11/17/13,07:48,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1402584,ELISABETH VON KLEINSMID MEMORIAL RESIDENCE HALL,635,35TH ST,$0 ,BURGLARY,Burglary-Commercial,11/15/13,15:57,11/15/13,16:00,11/15/13,15:57,4,University Housing,F,UNIVERSITY PARK CAMPUS,Nov
A,1302162,ELVON & MABEL MUSICK LAW BUILDING CENTER,699,EXPOSITION BL,$0 ,SERVICE,Illness Response,05/25/13,18:15,05/25/13,18:16,05/25/13,18:24,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1302173,ELVON & MABEL MUSICK LAW BUILDING CENTER,699,EXPOSITION BL,$0 ,FIRE,Alarm Malfunction,05/27/13,07:55,05/27/13,08:20,05/27/13,07:56,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1302521,ELVON & MABEL MUSICK LAW BUILDING CENTER,699,EXPOSITION BL,$0 ,BURGLARY,Burglary-Commercial,06/26/13,15:00,06/26/13,15:05,06/26/13,16:19,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Jun
A,1302588,ELVON & MABEL MUSICK LAW BUILDING CENTER,699,EXPOSITION BL,$0 ,FIRE,Alarm Accidental,07/02/13,22:45,07/02/13,23:00,07/02/13,23:04,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1302654,ELVON & MABEL MUSICK LAW BUILDING CENTER,699,EXPOSITION BL,$0 ,OBSCENE ACTIVITY,"Obscene, Annoying, Threatening Phone Calls",07/09/13,11:50,07/09/13,11:55,07/09/13,11:26,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jul
A,1303343,ELVON & MABEL MUSICK LAW BUILDING CENTER,699,EXPOSITION BL,$670 ,THEFT-GRAND PERSON,Grand Theft Person,09/03/13,17:25,09/03/13,17:25,09/03/13,17:27,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Sep
A,1304711,ELVON & MABEL MUSICK LAW BUILDING CENTER,699,EXPOSITION BL,$0 ,SERVICE,Suspicious Circumstances,11/06/13,14:30,11/13/13,15:20,11/14/13,10:47,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Nov
A,1300137,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$0 ,PROPERTY,Recovered Property Without a Crime,01/14/13,17:00,01/15/13,08:30,01/15/13,08:30,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1300507,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,"$2,000 ",THEFT-GRAND,Theft Grand-Plain,02/01/13,15:00,02/04/13,11:30,02/04/13,12:20,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Feb
A,1301120,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,03/13/13,11:45,03/13/13,11:50,03/13/13,11:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1301217,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,"$3,390 ",THEFT-GRAND,Theft Grand-Plain,03/21/13,13:45,03/21/13,14:15,03/21/13,14:37,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Mar
A,1301311,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$0 ,ALCOHOL,Drunk In Public,02/28/13,00:01,02/28/13,01:00,02/28/13,00:25,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1301428,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,"$2,000 ",THEFT-GRAND,Theft Grand-Plain,03/28/13,16:00,04/05/13,10:15,04/05/13,10:33,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Apr
A,1303235,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$0 ,EH&S,Hazardous Materials,08/27/13,16:32,08/27/13,17:10,08/27/13,16:32,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1303452,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,09/09/13,14:00,09/09/13,15:10,09/09/13,14:34,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1303695,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,"$1,000 ",THEFT-GRAND,Theft Grand-Plain,09/19/13,14:00,09/19/13,19:00,09/19/13,19:00,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Sep
A,1303815,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$250 ,THEFT-PETTY,Theft Petty-Plain,09/26/13,14:40,09/26/13,15:45,09/26/13,17:06,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1304812,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$0 ,TRAFFIC,Traffic Collision Without Injuries,11/19/13,01:25,11/19/13,02:25,11/19/13,01:36,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1305234,ETHEL PERCY ANDRUS GERONTOLOGY CENTER,3715,MCCLINTOCK AV,$0 ,VANDALISM,Vandalism-Misdemeanor,12/14/13,15:27,12/14/13,15:34,12/14/13,15:27,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Dec
A,1300127,EXPOSITION BL & TROUSDALE PKY,,,$0 ,WARRANT,Warrant Arrest,01/14/13,13:22,01/14/13,14:25,01/14/13,13:22,2,Street Intersection,M,UNIVERSITY PARK CAMPUS,Jan
A,1300713,EXPOSITION BL & TROUSDALE PKY,,,$0 ,PROPERTY,Damaged Property,02/18/13,06:30,02/18/13,06:30,02/18/13,07:30,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Feb
A,1301339,EXPOSITION BL & TROUSDALE PKY,,,$0 ,SERVICE,Commitment To Mental Health For 72 Hrs,03/30/13,11:29,03/30/13,12:34,03/30/13,11:29,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Mar
A,1302059,EXPOSITION BL & TROUSDALE PKY,,,$0 ,THEFT-GRAND,Receiving Stolen Property,05/15/13,15:44,05/15/13,15:44,05/15/13,15:44,2,Street Intersection,F,UNIVERSITY PARK CAMPUS,May
A,1302060,EXPOSITION BL & TROUSDALE PKY,,,$0 ,BURGLARY-OTHER,Possession of Burglary Tools,05/15/13,15:44,05/15/13,15:44,05/15/13,21:18,2,Street Intersection,M,UNIVERSITY PARK CAMPUS,May
A,1302280,EXPOSITION BL & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered/Impounded Bicycle,06/05/13,19:15,06/05/13,19:25,06/05/13,19:20,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jun
A,1302609,EXPOSITION BL & TROUSDALE PKY,,,$0 ,SERVICE,Illness Response,07/04/13,17:30,07/04/13,17:45,07/04/13,17:40,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jul
A,1302808,EXPOSITION BL & TROUSDALE PKY,,,$0 ,ALCOHOL,Alcohol/Drug Overdose,07/21/13,21:30,07/21/13,21:45,07/21/13,21:34,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Jul
A,1303444,EXPOSITION BL & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered Property Without a Crime,01/01/00,00:00,01/01/00,00:00,09/08/13,22:58,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1303741,EXPOSITION BL & TROUSDALE PKY,,,$0 ,SERVICE,Injury Response,09/21/13,11:30,09/21/13,12:00,09/21/13,14:22,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Sep
A,1304114,EXPOSITION BL & TROUSDALE PKY,,,$0 ,PROPERTY,Recovered Property Without a Crime,01/01/00,00:00,01/01/00,00:00,10/13/13,15:52,2,Street Intersection,I,UNIVERSITY PARK CAMPUS,Oct
A,1305024,EXPOSITION BL & TROUSDALE PKY,,,$0 ,BATTERY,Battery,11/30/13,20:30,11/30/13,20:31,11/30/13,20:59,2,Street Intersection,M,UNIVERSITY PARK CAMPUS,Nov
A,1302161,FIGUEROA BUILDING,3535,FIGUEROA ST,"$8,400 ",THEFT-MOTOR VEHICLE,Theft from Motor Vehicle,05/25/13,17:00,05/25/13,18:30,05/25/13,19:09,0,Administration Building,M,UNIVERSITY PARK CAMPUS,May
A,1300141,FLUOR TOWER,1027,34TH ST,$200 ,PROPERTY,Lost/Missing Property,12/16/12,18:00,01/12/13,12:00,01/15/13,13:43,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1300200,FLUOR TOWER,1027,34TH ST,$0 ,NARCOTICS,Possession of a Controlled Substance,01/17/13,21:45,01/17/13,22:00,01/17/13,21:50,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
A,1300287,FLUOR TOWER,1027,34TH ST,$170 ,THEFT-PETTY,Theft Petty-Plain,01/21/13,22:30,01/21/13,23:30,01/23/13,13:28,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
A,1300316,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Suspicious Circumstances,12/03/12,04:00,12/03/12,04:05,01/24/13,20:33,4,University Housing,O,UNIVERSITY PARK CAMPUS,Jan
A,1300479,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Suspicious Circumstances,02/02/13,19:44,02/02/13,20:26,02/02/13,19:44,4,University Housing,O,UNIVERSITY PARK CAMPUS,Feb
A,1300553,FLUOR TOWER,1027,34TH ST,$0 ,DISORDERLY CONDUCT,Violation of Campus Bicycle Policies,02/07/13,11:57,02/07/13,14:12,02/07/13,14:34,4,University Housing,I,UNIVERSITY PARK CAMPUS,Feb
A,1300623,FLUOR TOWER,1027,34TH ST,$0 ,BATTERY,Battery,02/11/13,02:15,02/11/13,02:20,02/11/13,20:55,4,University Housing,M,UNIVERSITY PARK CAMPUS,Feb
A,1300958,FLUOR TOWER,1027,34TH ST,$140 ,THEFT-PETTY,Theft Petty-Plain,03/04/13,02:00,03/04/13,09:00,03/04/13,13:21,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
A,1301160,FLUOR TOWER,1027,34TH ST,$0 ,LA MUNICIPAL CODE,Loud and Raucous Noise,03/16/13,01:10,03/16/13,01:30,03/16/13,01:27,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1301196,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Illness Response,03/18/13,22:30,03/19/13,01:30,03/19/13,01:27,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1301220,FLUOR TOWER,1027,34TH ST,$0 ,HARASSMENT,Harassment,03/19/13,00:00,03/21/13,10:30,03/21/13,17:12,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1301246,FLUOR TOWER,1027,34TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,03/15/13,12:00,03/24/13,19:00,03/24/13,19:41,4,University Housing,M,UNIVERSITY PARK CAMPUS,Mar
A,1301313,FLUOR TOWER,1027,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,03/28/13,23:50,03/29/13,12:45,03/28/13,23:53,4,University Housing,I,UNIVERSITY PARK CAMPUS,Mar
A,1301611,FLUOR TOWER,1027,34TH ST,"$1,200 ",THEFT-GRAND,Theft Grand-Plain,04/14/13,13:00,04/14/13,17:15,04/15/13,19:57,4,University Housing,F,UNIVERSITY PARK CAMPUS,Apr
A,1301613,FLUOR TOWER,1027,34TH ST,$30 ,THEFT-PETTY,Theft Petty-Plain,04/07/13,11:00,04/07/13,12:30,04/15/13,20:23,4,University Housing,M,UNIVERSITY PARK CAMPUS,Apr
A,1301767,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Suspicious Circumstances,04/25/13,19:20,04/25/13,19:35,04/25/13,19:22,4,University Housing,O,UNIVERSITY PARK CAMPUS,Apr
A,1302406,FLUOR TOWER,1027,34TH ST,$0 ,TRAFFIC,Traffic Collision Without Injuries,06/18/13,13:36,06/18/13,13:36,06/18/13,13:36,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jun
A,1303038,FLUOR TOWER,1027,34TH ST,$20 ,PROPERTY,Recovered/Impounded Bicycle,08/10/13,20:00,08/14/13,13:01,08/14/13,13:01,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1303256,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Illness Response,08/28/13,19:30,08/28/13,20:30,08/28/13,20:22,4,University Housing,I,UNIVERSITY PARK CAMPUS,Aug
A,1303410,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Illness Response,09/06/13,18:00,09/06/13,20:15,09/06/13,20:17,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303437,FLUOR TOWER,1027,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,09/08/13,03:30,09/08/13,04:10,09/08/13,04:08,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303561,FLUOR TOWER,1027,34TH ST,$0 ,NARCOTICS,Possession of a Controlled Substance,09/13/13,21:15,09/13/13,21:30,09/13/13,21:15,4,University Housing,M,UNIVERSITY PARK CAMPUS,Sep
A,1303863,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Illness Response,09/29/13,22:29,09/29/13,23:00,09/29/13,22:29,4,University Housing,I,UNIVERSITY PARK CAMPUS,Sep
A,1303997,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Welfare Check,10/07/13,19:35,10/07/13,21:00,10/07/13,19:38,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304020,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Medical Escort,10/08/13,19:00,10/08/13,22:30,10/08/13,20:22,4,University Housing,O,UNIVERSITY PARK CAMPUS,Oct
A,1304419,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Welfare Check,10/29/13,02:00,10/29/13,02:30,10/29/13,02:01,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304434,FLUOR TOWER,1027,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,10/29/13,19:50,10/29/13,19:58,10/29/13,19:58,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304481,FLUOR TOWER,1027,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,10/31/13,22:35,10/31/13,22:45,10/31/13,22:48,4,University Housing,I,UNIVERSITY PARK CAMPUS,Oct
A,1304553,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Injury Response,11/05/13,21:50,11/05/13,22:15,11/05/13,21:58,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1304612,FLUOR TOWER,1027,34TH ST,$150 ,PROPERTY,Lost/Missing Property,01/01/00,00:00,01/01/00,00:00,11/09/13,12:49,4,University Housing,O,UNIVERSITY PARK CAMPUS,Nov
A,1304649,FLUOR TOWER,1027,34TH ST,$0 ,PROPERTY,Lost/Missing Property,11/08/13,10:00,11/11/13,21:00,11/11/13,22:18,4,University Housing,O,UNIVERSITY PARK CAMPUS,Nov
A,1304687,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Illness Response,11/13/13,07:00,11/13/13,12:20,11/13/13,12:20,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1304780,FLUOR TOWER,1027,34TH ST,$0 ,PROPERTY,Recovered Property Without a Crime,11/16/13,03:00,11/16/13,03:00,11/17/13,08:51,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1304844,FLUOR TOWER,1027,34TH ST,$0 ,DISTURBANCE,Disturbing The Peace,11/19/13,09:34,11/19/13,15:30,11/19/13,09:34,4,University Housing,M,UNIVERSITY PARK CAMPUS,Nov
A,1304919,FLUOR TOWER,1027,34TH ST,$0 ,ALCOHOL,Alcohol/Drug Overdose,11/23/13,03:00,11/23/13,03:00,11/23/13,03:11,4,University Housing,I,UNIVERSITY PARK CAMPUS,Nov
A,1305170,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Suspicious Circumstances,03/01/13,00:00,11/30/13,00:00,12/08/13,19:44,4,University Housing,O,UNIVERSITY PARK CAMPUS,Dec
A,1305219,FLUOR TOWER,1027,34TH ST,$0 ,SERVICE,Illness Response,12/13/13,04:00,12/13/13,05:00,12/13/13,05:04,4,University Housing,I,UNIVERSITY PARK CAMPUS,Dec
A,1305248,FLUOR TOWER,1027,34TH ST,$0 ,PROPERTY,Lost/Missing Property,12/14/13,22:00,12/15/13,19:00,12/16/13,11:09,4,University Housing,O,UNIVERSITY PARK CAMPUS,Dec
A,1300586,FRANK L. KING OLYMPIC HALL OF CHAMPIONS,1025,34TH ST,$110 ,THEFT-PETTY,Theft Petty-Plain,02/05/13,18:00,02/05/13,19:00,02/09/13,15:01,0,Dining Hall,M,UNIVERSITY PARK CAMPUS,Feb
A,1300601,FRANK L. KING OLYMPIC HALL OF CHAMPIONS,1025,34TH ST,$120 ,THEFT-PETTY,Theft Petty-Plain,02/10/13,14:00,02/10/13,15:40,02/10/13,19:41,0,Dining Hall,M,UNIVERSITY PARK CAMPUS,Feb
A,1301871,FRANK L. KING OLYMPIC HALL OF CHAMPIONS,1025,34TH ST,$70 ,PROPERTY,Lost/Missing Property,04/30/13,17:00,04/30/13,17:40,05/02/13,19:01,0,Dining Hall,O,UNIVERSITY PARK CAMPUS,May
A,1301949,FRANK L. KING OLYMPIC HALL OF CHAMPIONS,1025,34TH ST,$0 ,SUICIDE,Attempt Suicide,05/08/13,16:25,05/08/13,16:25,05/08/13,16:27,0,Dining Hall,I,UNIVERSITY PARK CAMPUS,May
A,1302000,FRANK L. KING OLYMPIC HALL OF CHAMPIONS,1025,34TH ST,$0 ,FIRE,Alarm Malicious,05/11/13,12:56,05/11/13,13:12,05/11/13,12:56,0,Dining Hall,I,UNIVERSITY PARK CAMPUS,May
