beat,CaseNbr,building,address,streetname,PersonalLoss,ccClass,ccDescription,DateOccuredFrom,TimeOccuredFrom,DateOccuredTo,TimeOccuredTo,datereported,Timereported,LocationCriteria,ListValue,ccLevel,SiteName,
A,1602987,JEFFERSON BLVD. ENTRANCE,,,$0 ,SERVICE,Injury Response,08/26/16,06:34,08/26/16,07:38,08/26/16,06:34,0,Entrance Gate,I,UNIVERSITY PARK CAMPUS,Aug
A,1600864,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,TRAFFIC,Traffic Collision-Bicycle,03/02/16,16:10,03/02/16,16:10,03/02/16,16:26,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Mar
A,1601047,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,PROPERTY,Recovered Property Without a Crime,03/18/16,15:18,03/18/16,15:18,03/18/16,15:18,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Mar
A,1601167,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,TRAFFIC,Traffic Collision Without Injuries,03/27/16,13:29,03/27/16,13:39,03/27/16,13:29,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Mar
A,1601570,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,SERVICE,Illness Response,04/19/16,19:25,04/19/16,20:23,04/19/16,19:25,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Apr
A,1602241,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,PROPERTY,Lost/Missing Property,06/17/16,09:42,06/17/16,09:42,06/17/16,09:42,0,Parking Structure,O,UNIVERSITY PARK CAMPUS,Jun
A,1602454,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,TRAFFIC,Altered Parking Permit,07/08/16,18:10,07/08/16,18:31,07/08/16,18:10,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Jul
A,1602802,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,ALCOHOL,Drunk In Public,08/16/16,02:38,08/16/16,05:08,08/16/16,02:38,0,Parking Structure,M,UNIVERSITY PARK CAMPUS,Aug
A,1602823,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,TRAFFIC,Traffic Collision With Injuries,08/17/16,08:10,08/17/16,10:48,08/17/16,08:10,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Aug
A,1603413,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$0 ,SERVICE,Injury Response,09/15/16,12:39,09/15/16,13:34,09/15/16,12:39,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Sep
A,1604109,JEFFERSON BLVD. STRUCTURE,1150,JEFFERSON BL,$300 ,PROPERTY,Damaged Property,10/25/16,09:00,10/25/16,18:45,10/25/16,18:49,0,Parking Structure,I,UNIVERSITY PARK CAMPUS,Oct
A,1602082,JEFFERSON BUILDING,950,JEFFERSON BL,$0 ,PROPERTY,Lost/Missing Property,05/06/16,08:00,05/16/16,13:00,05/31/16,18:19,0,Administration Building,O,UNIVERSITY PARK CAMPUS,May
A,1604150,JEFFERSON BUILDING,950,JEFFERSON BL,$700 ,THEFT-GRAND PERSON,Grand Theft Person,10/28/16,15:16,10/28/16,15:16,10/28/16,15:16,0,Administration Building,F,UNIVERSITY PARK CAMPUS,Oct
A,1604785,JEFFERSON BUILDING,950,JEFFERSON BL,$0 ,ROBBERY,Robbery-Strong-Arm,12/10/16,11:33,12/10/16,12:14,12/10/16,11:33,0,Administration Building,F,UNIVERSITY PARK CAMPUS,Dec
A,1601418,JERRY & NANCY NEELY PETROLEUM & CHEMICAL ENGINEERI,923,BLOOM WK,$0 ,EH&S,Water Leak,04/10/16,15:00,04/10/16,15:45,04/10/16,15:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Apr
A,1601797,JERRY & NANCY NEELY PETROLEUM & CHEMICAL ENGINEERI,923,BLOOM WK,$0 ,TRESPASS,Trespassing,05/06/16,07:00,05/06/16,08:26,05/06/16,07:00,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1602123,JERRY & NANCY NEELY PETROLEUM & CHEMICAL ENGINEERI,923,BLOOM WK,$0 ,SERVICE,Illness Response,06/03/16,16:49,06/03/16,17:25,06/03/16,16:49,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1602110,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,FIRE,Alarm Malfunction,06/02/16,20:29,06/02/16,20:49,06/02/16,20:29,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1602728,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,FIRE,Fire-General,08/08/16,16:59,08/08/16,17:20,08/08/16,16:59,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1602773,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,EH&S,Water Leak,08/12/16,16:20,08/12/16,16:47,08/12/16,16:20,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1603144,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,SERVICE,Suspicious Circumstances,09/02/16,17:08,09/02/16,17:10,09/02/16,17:08,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1603198,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,PROPERTY,Recovered/Impounded Bicycle,09/05/16,00:38,09/05/16,00:39,09/05/16,00:38,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1603284,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,SERVICE,Illness Response,09/09/16,08:07,09/09/16,08:51,09/09/16,08:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1603346,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,SERVICE,Illness Response,09/12/16,10:57,09/12/16,11:36,09/12/16,10:57,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1603633,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$120 ,THEFT-PETTY,Theft Bicycle,09/28/16,15:13,09/28/16,15:15,09/28/16,15:13,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1604094,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$200 ,THEFT-GRAND,Receiving Stolen Property,10/24/16,19:13,10/24/16,19:43,10/24/16,19:13,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Oct
A,1604106,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$700 ,PROPERTY,Lost/Missing Property,10/25/16,16:00,10/25/16,16:05,10/25/16,17:38,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Oct
A,1604169,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,THEFT-PETTY,Theft Petty-Plain,10/15/16,09:00,10/29/16,15:00,10/29/16,15:17,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1604263,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$200 ,THEFT-PETTY,Theft Bicycle,11/01/16,14:00,11/01/16,18:30,11/03/16,14:26,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1604308,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,SEX OFFENSE,Sexual Battery Attempt,11/06/16,14:55,11/06/16,15:00,11/06/16,14:59,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Nov
A,1604337,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,BATTERY,Battery,11/04/16,15:30,11/04/16,15:45,11/07/16,17:32,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1604390,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,PROPERTY,Recovered Property Without a Crime,11/11/16,03:08,11/11/16,03:09,11/11/16,03:08,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1604403,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,PROPERTY,Recovered/Impounded Bicycle,11/10/16,23:51,11/10/16,23:51,11/10/16,23:51,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1604499,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,SERVICE,Illness Response,11/17/16,14:41,11/17/16,15:09,11/17/16,14:41,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1604744,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,SERVICE,Illness Response,12/06/16,20:15,12/06/16,21:07,12/06/16,20:38,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1604767,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,FIRE,Alarm Smoke,12/08/16,17:20,12/08/16,17:50,12/08/16,17:22,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1604881,JILL & FRANK FERTITTA HALL,610,CHILDS WY,$0 ,THEFT-PETTY,Theft Bicycle,11/01/16,07:00,11/01/16,17:00,12/20/16,14:38,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Dec
A,1601129,JOHN G. BROOKS MEMORIAL PAVILION & DEDEAUX FIELD,1021,CHILDS WY,$0 ,SERVICE,Injury Response,03/25/16,10:45,03/25/16,10:50,03/25/16,10:52,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Mar
A,1601652,JOHN G. BROOKS MEMORIAL PAVILION & DEDEAUX FIELD,1021,CHILDS WY,$0 ,FIRE,Alarm Malfunction,04/26/16,09:14,04/26/16,09:38,04/26/16,09:14,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Apr
A,1601872,JOHN G. BROOKS MEMORIAL PAVILION & DEDEAUX FIELD,1021,CHILDS WY,"$1,435 ",THEFT-GRAND,Theft Grand-Plain,04/29/16,23:00,04/30/16,10:00,05/11/16,10:19,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,May
A,1601987,JOHN G. BROOKS MEMORIAL PAVILION & DEDEAUX FIELD,1021,CHILDS WY,$0 ,FIRE,Alarm Malicious,05/20/16,20:06,05/20/16,20:53,05/20/16,20:06,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,May
A,1602433,JOHN G. BROOKS MEMORIAL PAVILION & DEDEAUX FIELD,1021,CHILDS WY,$0 ,FIRE,Alarm Malicious,07/06/16,15:53,07/06/16,16:15,07/06/16,15:53,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Jul
A,1604235,JOHN G. BROOKS MEMORIAL PAVILION & DEDEAUX FIELD,1021,CHILDS WY,$0 ,SERVICE,Injury Response,11/01/16,17:11,11/01/16,22:36,11/01/16,17:11,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Nov
A,1601856,JOHN HUBBARD HALL,700,CHILDS WY,$0 ,SERVICE,Suspicious Circumstances,05/10/16,13:42,05/10/16,14:08,05/10/16,13:42,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,May
A,1602291,JOHN HUBBARD HALL,700,CHILDS WY,$169 ,THEFT-PETTY,Theft Bicycle,06/07/16,08:55,06/07/16,11:00,06/22/16,12:07,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jun
A,1603481,JOHN HUBBARD HALL,700,CHILDS WY,$0 ,SERVICE,Illness Response,09/20/16,08:30,09/20/16,10:30,09/20/16,10:02,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1604280,JOHN HUBBARD HALL,700,CHILDS WY,$0 ,SERVICE,Injury Response,11/04/16,14:02,11/04/16,14:36,11/04/16,14:02,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Nov
A,1600776,JOHN MCKAY CENTER,940,35TH ST,$490 ,THEFT-PETTY,Theft Petty-Plain,02/25/16,20:00,02/26/16,06:40,02/26/16,11:09,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Feb
A,1600813,JOHN MCKAY CENTER,940,35TH ST,$190 ,THEFT-PETTY,Theft Petty-Plain,02/25/16,09:00,02/28/16,10:30,02/29/16,11:15,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Feb
A,1600968,JOHN MCKAY CENTER,940,35TH ST,$120 ,THEFT-PETTY,Theft Petty-Plain,03/10/16,21:45,03/10/16,22:45,03/10/16,23:18,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Mar
A,1601221,JOHN MCKAY CENTER,940,35TH ST,$500 ,THEFT-PETTY,Theft Petty-Plain,02/11/16,22:00,02/12/16,10:00,03/30/16,15:43,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Mar
A,1601325,JOHN MCKAY CENTER,940,35TH ST,$165 ,THEFT-PETTY,Theft Petty-Plain,04/04/16,08:00,04/04/16,16:00,04/05/16,10:28,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Apr
A,1601345,JOHN MCKAY CENTER,940,35TH ST,$400 ,PROPERTY,Recovered Property Without a Crime,04/06/16,05:20,04/06/16,05:33,04/06/16,05:31,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Apr
A,1601663,JOHN MCKAY CENTER,940,35TH ST,"$1,500 ",THEFT-GRAND,Theft Grand-Plain,04/26/16,12:50,04/26/16,16:15,04/26/16,16:27,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Apr
A,1601838,JOHN MCKAY CENTER,940,35TH ST,$850 ,THEFT-PETTY,Theft Petty-Plain,05/09/16,09:00,05/09/16,09:15,05/09/16,11:13,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,May
A,1603034,JOHN MCKAY CENTER,940,35TH ST,$0 ,SERVICE,Person Stuck In Elevator,08/28/16,12:42,08/28/16,15:57,08/28/16,12:42,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Aug
A,1603297,JOHN MCKAY CENTER,940,35TH ST,$100 ,THEFT-PETTY,Theft Bicycle,09/07/16,10:00,09/07/16,13:30,09/09/16,18:39,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Sep
A,1604072,JOHN MCKAY CENTER,940,35TH ST,"$1,530 ",THEFT-GRAND,Theft Grand-Plain,10/21/16,14:00,10/21/16,15:50,10/23/16,15:01,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Oct
A,1604119,JOHN MCKAY CENTER,940,35TH ST,$0 ,THEFT-GRAND,Theft Grand-Plain,10/26/16,10:00,10/26/16,11:00,10/26/16,15:22,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Oct
A,1604147,JOHN MCKAY CENTER,940,35TH ST,"$2,500 ",THEFT-GRAND,Theft Grand-Plain,10/28/16,10:00,10/28/16,11:00,10/28/16,12:06,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Oct
A,1604209,JOHN MCKAY CENTER,940,35TH ST,$0 ,BURGLARY,Burglary-Commercial,10/31/16,15:00,10/31/16,17:00,10/31/16,17:00,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Oct
A,1604265,JOHN MCKAY CENTER,940,35TH ST,$0 ,BURGLARY,Burglary-Commercial,11/03/16,09:49,11/03/16,16:30,11/03/16,09:49,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Nov
A,1604353,JOHN MCKAY CENTER,940,35TH ST,$0 ,SERVICE,Suspicious Circumstances,11/08/16,17:58,11/08/16,19:15,11/08/16,17:58,0,Athletic Complex,O,UNIVERSITY PARK CAMPUS,Nov
A,1604469,JOHN MCKAY CENTER,940,35TH ST,$0 ,WARRANT,Warrant Arrest,11/15/16,14:09,11/15/16,17:41,11/15/16,14:09,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Nov
A,1604526,JOHN MCKAY CENTER,940,35TH ST,$0 ,THEFT-PETTY,Theft Petty-Plain,11/18/16,17:01,11/18/16,20:47,11/18/16,17:01,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Nov
A,1604547,JOHN MCKAY CENTER,940,35TH ST,"$1,800 ",THEFT-GRAND,Theft Grand-Plain,11/17/16,11:00,11/17/16,13:00,11/21/16,09:59,0,Athletic Complex,F,UNIVERSITY PARK CAMPUS,Nov
A,1600651,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,PROPERTY,Recovered Property Without a Crime,02/18/16,05:12,02/18/16,05:14,02/18/16,05:12,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1600652,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,PROPERTY,Recovered Property Without a Crime,02/18/16,05:00,02/18/16,05:00,02/18/16,05:40,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Feb
A,1601758,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$200 ,THEFT-PETTY,Theft Bicycle,04/28/16,18:00,05/01/16,18:00,05/03/16,13:01,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,May
A,1603625,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$30 ,THEFT-PETTY,Theft Petty-Plain,09/26/16,08:00,09/26/16,08:30,09/28/16,08:44,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Sep
A,1603732,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$350 ,THEFT-PETTY,Theft Petty-Plain,10/03/16,08:20,10/03/16,09:50,10/03/16,14:54,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1604026,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,THEFT-PETTY,Theft Petty-Plain-Attempt,10/20/16,14:30,10/20/16,14:30,10/20/16,14:30,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1604327,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$92 ,THEFT-PETTY,Theft Petty-Plain,11/07/16,12:10,11/07/16,13:50,11/07/16,14:19,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Nov
A,1604745,JOHN STAUFFER SCIENCE LECTURE HALL,831,BLOOM WK,$0 ,PROPERTY,Recovered Property Without a Crime,12/07/16,00:05,12/07/16,00:05,12/07/16,00:26,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1601256,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$160 ,PROPERTY,Lost/Missing Property,03/30/16,13:00,03/30/16,14:30,04/01/16,17:53,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Apr
A,1602296,JOINT EDUCATIONAL PROJECT HOUSE,801,34TH ST,$0 ,SERVICE,Illness Response,06/22/16,16:56,06/22/16,16:56,06/22/16,16:56,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1600022,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,EH&S,Water Leak,01/05/16,20:54,01/05/16,21:37,01/05/16,20:54,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1600090,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Person Stuck In Elevator,01/12/16,10:49,01/12/16,11:07,01/12/16,10:49,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1600275,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Illness Response,01/25/16,11:07,01/25/16,12:03,01/25/16,11:07,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jan
A,1600339,KAPRIELIAN HALL,3620,VERMONT AV,$70 ,PROPERTY,Lost/Missing Property,01/29/16,14:35,01/29/16,14:44,01/29/16,14:35,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Jan
A,1600432,KAPRIELIAN HALL,3620,VERMONT AV,$400 ,PROPERTY,Lost/Missing Property,01/28/16,23:00,01/28/16,23:00,02/04/16,09:53,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Feb
A,1600597,KAPRIELIAN HALL,3620,VERMONT AV,$214 ,THEFT-PETTY,Theft Bicycle,02/15/16,11:15,02/15/16,16:30,02/15/16,17:00,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1600902,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,EH&S,Water Leak,03/06/16,07:37,03/06/16,08:00,03/06/16,07:37,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Mar
A,1602024,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Injury Response,05/25/16,13:08,05/25/16,14:11,05/25/16,13:08,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,May
A,1602147,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,SERVICE,Injury Response,06/06/16,19:20,06/06/16,19:42,06/06/16,19:20,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jun
A,1602345,KAPRIELIAN HALL,3620,VERMONT AV,$899 ,THEFT-PETTY,Theft Petty-Plain,06/28/16,11:00,06/28/16,14:00,06/28/16,14:15,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Jun
A,1602402,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Recovered Property Without a Crime,07/02/16,19:17,07/02/16,19:19,07/02/16,19:17,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Jul
A,1602677,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,OBSCENE ACTIVITY,"Obscene, Annoying, Threatening Phone Calls",08/01/16,08:56,08/01/16,11:13,08/01/16,08:56,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1602832,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,TRAFFIC,Traffic Collision Without Injuries,08/17/16,19:05,08/17/16,19:05,08/17/16,19:14,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1603426,KAPRIELIAN HALL,3620,VERMONT AV,$87 ,PROPERTY,Recovered Property Without a Crime,09/15/16,17:00,09/15/16,19:00,09/15/16,23:35,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Sep
A,1603634,KAPRIELIAN HALL,3620,VERMONT AV,"$1,870 ",THEFT-GRAND,Theft Grand-Plain,09/27/16,16:30,09/28/16,06:00,09/28/16,15:47,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Sep
A,1603680,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,PROPERTY,Lost/Missing Property,09/30/16,18:56,09/30/16,19:19,09/30/16,18:56,0,Classroom/Research,O,UNIVERSITY PARK CAMPUS,Sep
A,1604087,KAPRIELIAN HALL,3620,VERMONT AV,$486 ,THEFT-PETTY,Theft Bicycle,10/24/16,14:15,10/24/16,15:30,10/24/16,15:41,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1604154,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,WARRANT,Warrant Arrest,10/28/16,13:32,10/28/16,18:47,10/28/16,13:32,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Oct
A,1604696,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,THEFT-GRAND,Theft Grand-Plain,12/03/16,09:30,12/03/16,09:50,12/03/16,09:52,0,Classroom/Research,F,UNIVERSITY PARK CAMPUS,Dec
A,1604843,KAPRIELIAN HALL,3620,VERMONT AV,$0 ,FIRE,Alarm Malicious,12/15/16,20:40,12/15/16,21:21,12/15/16,20:40,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1600659,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,SERVICE,Injury Response,02/18/16,11:53,02/18/16,11:53,02/18/16,11:53,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Feb
A,1602286,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,FIRE,Alarm Malfunction,06/22/16,05:23,06/22/16,05:43,06/22/16,05:23,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Jun
A,1602306,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,SERVICE,Illness Response,06/24/16,09:15,06/24/16,09:55,06/24/16,09:15,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Jun
A,1602787,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$70 ,THEFT-PETTY,Theft Petty-Plain,08/13/16,20:00,08/13/16,20:15,08/14/16,18:31,0,Athletic Complex,M,UNIVERSITY PARK CAMPUS,Aug
A,1604898,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,FIRE,Alarm Malfunction,12/24/16,03:13,12/24/16,03:58,12/24/16,03:13,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Dec
A,1604933,KATHERINE B. LOKER TRACK STADIUM,3550,MCCLINTOCK AV,$0 ,EH&S,Water Leak,12/30/16,12:30,12/31/16,09:30,12/31/16,09:31,0,Athletic Complex,I,UNIVERSITY PARK CAMPUS,Dec
A,1600404,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$310 ,THEFT-PETTY,Theft Bicycle,02/02/16,09:00,02/02/16,14:00,02/02/16,22:31,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1600729,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$300 ,THEFT-PETTY,Theft Bicycle,02/18/16,17:00,02/21/16,00:00,02/23/16,14:13,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Feb
A,1601312,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$300 ,THEFT-PETTY,Theft Bicycle,04/01/16,14:30,04/04/16,16:00,04/04/16,20:49,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Apr
A,1602679,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,EH&S,"Smell of Smoke, Odor, Non-Fire",08/01/16,14:06,08/01/16,14:51,08/01/16,14:06,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Aug
A,1602775,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$25 ,THEFT-PETTY,Theft Petty-Plain-Attempt,08/12/16,18:38,08/12/16,19:03,08/12/16,18:38,0,Classroom/Research,M,UNIVERSITY PARK CAMPUS,Aug
A,1604926,LAIRD J. STABLER MEMORIAL HALL,840,DOWNEY WY,$0 ,TRAFFIC,Traffic Collision Without Injuries,12/30/16,08:58,12/30/16,09:37,12/30/16,08:58,0,Classroom/Research,I,UNIVERSITY PARK CAMPUS,Dec
A,1600129,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,01/14/16,22:29,01/14/16,23:32,01/14/16,22:29,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1600197,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,FIRE,Alarm Smoke,01/19/16,23:18,01/19/16,23:57,01/19/16,23:18,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1600244,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,SERVICE,Illness Response,01/23/16,00:16,01/23/16,01:25,01/23/16,00:16,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1600270,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,ALCOHOL,Alcohol/Drug Overdose,01/25/16,00:07,01/25/16,01:22,01/25/16,00:07,4,University Housing,I,UNIVERSITY PARK CAMPUS,Jan
A,1600288,MARIANNE & J.DOUGLAS PARDEE TOWER,614,HELLMAN WY,$0 ,THEFT-PETTY,Theft Bicycle,01/25/16,22:35,01/26/16,01:59,01/25/16,22:35,4,University Housing,M,UNIVERSITY PARK CAMPUS,Jan
